0, 0, 3.14, 0, 0
0.000594445, 2.64658e-06, 3.14001, 0.00890437, 0.0176858
0.00118889, 1.05863e-05, 3.14002, 0.0178087, 0.0353714
0.00178333, 2.38192e-05, 3.14005, 0.0267131, 0.0530568
0.00237778, 4.23452e-05, 3.14008, 0.0356174, 0.0707417
0.00297222, 6.61643e-05, 3.14013, 0.0445216, 0.088426
0.00356667, 9.52764e-05, 3.14019, 0.0534258, 0.10611
0.00416111, 0.000129682, 3.14026, 0.0623299, 0.123792
0.00475556, 0.00016938, 3.14034, 0.071234, 0.141474
0.00535, 0.000214371, 3.14043, 0.0801379, 0.159155
0.00594445, 0.000264655, 3.14053, 0.0890417, 0.176834
0.00653889, 0.000320232, 3.14064, 0.0979454, 0.194512
0.00713334, 0.000381101, 3.14076, 0.106849, 0.212188
0.00772778, 0.000447263, 3.14089, 0.115752, 0.229862
0.00832222, 0.000518718, 3.14103, 0.124656, 0.247535
0.00891667, 0.000595465, 3.14118, 0.133559, 0.265205
0.00951111, 0.000677504, 3.14135, 0.142462, 0.282874
0.0101056, 0.000764836, 3.14152, 0.151364, 0.30054
0.0107, 0.00085746, 3.1417, 0.160267, 0.318203
0.0112944, 0.000955376, 3.1419, 0.169169, 0.335864
0.0118889, 0.00105858, 3.1421, 0.178071, 0.353522
0.0124833, 0.00116708, 3.14232, 0.186973, 0.371178
0.0130778, 0.00128087, 3.14254, 0.195875, 0.38883
0.0136722, 0.00139996, 3.14278, 0.204776, 0.406479
0.0142667, 0.00152433, 3.14303, 0.213677, 0.424124
0.0148611, 0.00165399, 3.14328, 0.222578, 0.441766
0.0154556, 0.00178895, 3.14355, 0.231478, 0.459405
0.01605, 0.0019292, 3.14383, 0.240378, 0.477039
0.0166444, 0.00207473, 3.14412, 0.249278, 0.49467
0.0172389, 0.00222556, 3.14442, 0.258177, 0.512296
0.0178333, 0.00238168, 3.14473, 0.267076, 0.529919
0.0184278, 0.00254308, 3.14505, 0.275975, 0.547536
0.0190222, 0.00270978, 3.14538, 0.284873, 0.56515
0.0196167, 0.00288177, 3.14572, 0.293771, 0.582758
0.0202111, 0.00305904, 3.14607, 0.302669, 0.600362
0.0208056, 0.00324161, 3.14643, 0.311566, 0.617961
0.0214, 0.00342946, 3.14681, 0.320462, 0.635554
0.0219945, 0.0036226, 3.14719, 0.329358, 0.653142
0.0225889, 0.00382103, 3.14758, 0.338254, 0.670725
0.0231833, 0.00402475, 3.14799, 0.347149, 0.688302
0.0237778, 0.00423375, 3.1484, 0.356044, 0.705874
0.0243722, 0.00444804, 3.14883, 0.364938, 0.723439
0.0249667, 0.00466762, 3.14926, 0.373831, 0.740998
0.0255611, 0.00489249, 3.14971, 0.382725, 0.758552
0.0261556, 0.00512264, 3.15016, 0.391617, 0.776098
0.02675, 0.00535808, 3.15063, 0.400509, 0.793638
0.0273445, 0.0055988, 3.15111, 0.4094, 0.811172
0.0279389, 0.00584481, 3.15159, 0.418291, 0.828698
0.0285333, 0.0060961, 3.15209, 0.427181, 0.846218
0.0291278, 0.00635268, 3.1526, 0.43607, 0.86373
0.0297222, 0.00661454, 3.15312, 0.444959, 0.881235
0.0303167, 0.00688169, 3.15365, 0.453847, 0.898733
0.0309111, 0.00715411, 3.15419, 0.462735, 0.916223
0.0315056, 0.00743183, 3.15474, 0.471622, 0.933705
0.0321, 0.00771482, 3.1553, 0.480508, 0.951179
0.0326945, 0.0080031, 3.15587, 0.489393, 0.968645
0.0332889, 0.00829665, 3.15645, 0.498277, 0.986102
0.0338833, 0.00859549, 3.15704, 0.507161, 1.00355
0.0344778, 0.00889961, 3.15764, 0.516044, 1.02099
0.0350722, 0.00920901, 3.15825, 0.524926, 1.03842
0.0356667, 0.00952369, 3.15888, 0.533808, 1.05585
0.0362611, 0.00984365, 3.15951, 0.542688, 1.07326
0.0368556, 0.0101689, 3.16015, 0.551568, 1.09066
0.03745, 0.0104994, 3.16081, 0.560446, 1.10806
0.0380445, 0.0108352, 3.16147, 0.569324, 1.12544
0.0386389, 0.0111763, 3.16214, 0.578201, 1.14282
0.0392333, 0.0115226, 3.16283, 0.587077, 1.16019
0.0398278, 0.0118742, 3.16352, 0.595952, 1.17754
0.0404222, 0.0122311, 3.16423, 0.604826, 1.19489
0.0410167, 0.0125933, 3.16494, 0.613699, 1.21222
0.0416111, 0.0129608, 3.16567, 0.622571, 1.22954
0.0422056, 0.0133335, 3.16641, 0.631442, 1.24686
0.0428, 0.0137115, 3.16715, 0.640312, 1.26416
0.0433945, 0.0140947, 3.16791, 0.649181, 1.28145
0.0439889, 0.0144833, 3.16868, 0.658049, 1.29873
0.0445833, 0.0148771, 3.16945, 0.666916, 1.316
0.0451778, 0.0152762, 3.17024, 0.675781, 1.33326
0.0457722, 0.0156805, 3.17104, 0.684646, 1.3505
0.0463667, 0.0160901, 3.17185, 0.693509, 1.36773
0.0469611, 0.016505, 3.17266, 0.702371, 1.38495
0.0475556, 0.0169252, 3.17349, 0.711232, 1.40216
0.04815, 0.0173506, 3.17433, 0.720092, 1.41936
0.0487445, 0.0177813, 3.17518, 0.72895, 1.43654
0.0493389, 0.0182172, 3.17604, 0.737807, 1.45371
0.0499333, 0.0186584, 3.17691, 0.746663, 1.47087
0.0505278, 0.0191049, 3.17779, 0.755517, 1.48801
0.0511222, 0.0195567, 3.17868, 0.76437, 1.50514
0.0517167, 0.0200137, 3.17958, 0.773222, 1.52226
0.0523111, 0.020476, 3.18049, 0.782072, 1.53936
0.0529056, 0.0209435, 3.18141, 0.790921, 1.55645
0.0535, 0.0214163, 3.18234, 0.799768, 1.57352
0.0540945, 0.0218943, 3.18328, 0.808614, 1.59058
0.0546889, 0.0223776, 3.18423, 0.817458, 1.60763
0.0552833, 0.0228662, 3.18519, 0.826301, 1.62466
0.0558778, 0.02336, 3.18616, 0.835143, 1.64167
0.0564722, 0.0238591, 3.18714, 0.843982, 1.65867
0.0570667, 0.0243634, 3.18813, 0.85282, 1.67566
0.0576611, 0.024873, 3.18913, 0.861657, 1.69263
0.0582556, 0.0253878, 3.19014, 0.870492, 1.70958
0.05885, 0.0259079, 3.19117, 0.879325, 1.72652
0.0594445, 0.0264332, 3.1922, 0.888156, 1.74344
0.0600389, 0.0269638, 3.19324, 0.896986, 1.76034
0.0606333, 0.0274996, 3.19429, 0.905814, 1.77723
0.0612278, 0.0280407, 3.19535, 0.91464, 1.7941
0.0618222, 0.0285871, 3.19642, 0.923464, 1.81096
0.0624167, 0.0291386, 3.1975, 0.932287, 1.8278
0.0630111, 0.0296954, 3.1986, 0.941107, 1.84462
0.0636056, 0.0302575, 3.1997, 0.949926, 1.86142
0.0642, 0.0308248, 3.20081, 0.958743, 1.8782
0.0647945, 0.0313973, 3.20193, 0.967558, 1.89497
0.0653889, 0.0319751, 3.20306, 0.976371, 1.91172
0.0659834, 0.0325581, 3.2042, 0.985181, 1.92845
0.0665778, 0.0331464, 3.20535, 0.99399, 1.94516
0.0671722, 0.0337399, 3.20652, 1.0028, 1.96186
0.0677667, 0.0343386, 3.20769, 1.0116, 1.97853
0.0683611, 0.0349426, 3.20887, 1.0204, 1.99519
0.0689556, 0.0355517, 3.21006, 1.0292, 2.01182
0.06955, 0.0361662, 3.21126, 1.038, 2.02844
0.0701445, 0.0367858, 3.21247, 1.0468, 2.04504
0.0707389, 0.0374107, 3.21369, 1.05559, 2.06161
0.0713334, 0.0380408, 3.21492, 1.06438, 2.07817
0.0719278, 0.0386761, 3.21616, 1.07317, 2.0947
0.0725222, 0.0393167, 3.21741, 1.08196, 2.11122
0.0731167, 0.0399625, 3.21867, 1.09074, 2.12771
0.0737111, 0.0406134, 3.21994, 1.09952, 2.14419
0.0743056, 0.0412697, 3.22122, 1.1083, 2.16064
0.0749, 0.0419311, 3.22251, 1.11708, 2.17707
0.0754945, 0.0425977, 3.22381, 1.12585, 2.19348
0.0760889, 0.0432696, 3.22512, 1.13462, 2.20986
0.0766834, 0.0439467, 3.22644, 1.14339, 2.22623
0.0772778, 0.044629, 3.22776, 1.15216, 2.24257
0.0778722, 0.0453165, 3.2291, 1.16092, 2.25889
0.0784667, 0.0460092, 3.23045, 1.16968, 2.27518
0.0790611, 0.0467071, 3.23181, 1.17844, 2.29146
0.0796556, 0.0474102, 3.23317, 1.1872, 2.30771
0.08025, 0.0481185, 3.23455, 1.19595, 2.32393
0.0808445, 0.0488321, 3.23594, 1.2047, 2.34013
0.0814389, 0.0495508, 3.23733, 1.21345, 2.35631
0.0820334, 0.0502747, 3.23874, 1.22219, 2.37247
0.0826278, 0.0510038, 3.24015, 1.23093, 2.3886
0.0832222, 0.0517382, 3.24158, 1.23967, 2.4047
0.0838167, 0.0524777, 3.24301, 1.2484, 2.42078
0.0844111, 0.0532224, 3.24446, 1.25714, 2.43684
0.0850056, 0.0539723, 3.24591, 1.26586, 2.45286
0.0856, 0.0547274, 3.24737, 1.27459, 2.46887
0.0861945, 0.0554876, 3.24885, 1.28331, 2.48485
0.0867889, 0.0562531, 3.25033, 1.29203, 2.5008
0.0873834, 0.0570237, 3.25182, 1.30075, 2.51672
0.0879778, 0.0577995, 3.25332, 1.30946, 2.53262
0.0885722, 0.0585805, 3.25483, 1.31817, 2.54849
0.0891667, 0.0593667, 3.25635, 1.32687, 2.56434
0.0897611, 0.060158, 3.25788, 1.33558, 2.58016
