0, 150
0.000592781, 150
0.00118556, 150
0.00177834, 150
0.00237112, 150
0.00296391, 150
0.00355669, 150
0.00414947, 150
0.00474225, 150
0.00533503, 150
0.00592781, 150
0.00652059, 150
0.00711337, 150
0.00770615, 150
0.00829893, 150
0.00889172, 150
0.0094845, 150
0.0100773, 150
0.0106701, 150
0.0112628, 150
0.0118556, 150
0.0124484, 150
0.0130412, 150
0.013634, 150
0.0142267, 150
0.0148195, 150
0.0154123, 150
0.0160051, 150
0.0165979, 150
0.0171907, 150
0.0177834, 150
0.0183762, 150
0.018969, 150
0.0195618, 150
0.0201546, 150
0.0207473, 150
0.0213401, 150
0.0219329, 150
0.0225257, 150
0.0231185, 150
0.0237112, 150
0.024304, 150
0.0248968, 150
0.0254896, 150
0.0260824, 150
0.0266751, 150
0.0272679, 150
0.0278607, 150
0.0284535, 150
0.0290463, 150
0.0296391, 150
0.0302318, 150
0.0308246, 150
0.0314174, 150
0.0320102, 150
0.032603, 150
0.0331957, 150
0.0337885, 150
0.0343813, 150
0.0349741, 150
0.0355669, 150
0.0361596, 150
0.0367524, 150
0.0373452, 150
0.037938, 150
0.0385308, 150
0.0391235, 150
0.0397163, 150
0.0403091, 150
0.0409019, 150
0.0414947, 150
0.0420875, 150
0.0426802, 150
0.043273, 150
0.0438658, 150
0.0444586, 150
0.0450514, 150
0.0456441, 150
0.0462369, 150
0.0468297, 150
0.0474225, 150
0.0480153, 150
0.048608, 150
0.0492008, 150
0.0497936, 150
0.0503864, 150
0.0509792, 150
0.051572, 150
0.0521647, 150
0.0527575, 150
0.0533503, 150
0.0539431, 150
0.0545359, 150
0.0551286, 150
0.0557214, 150
0.0563142, 150
0.056907, 150
0.0574998, 150
0.0580925, 150
0.0586853, 150
0.0592781, 150
0.0598709, 150
0.0604637, 150
0.0610564, 150
0.0616492, 150
0.062242, 150
0.0628348, 150
0.0634276, 150
0.0640204, 150
0.0646131, 150
0.0652059, 150
0.0657987, 150
0.0663915, 150
0.0669843, 150
0.067577, 150
0.0681698, 150
0.0687626, 150
0.0693554, 150
0.0699482, 150
0.0705409, 150
0.0711337, 150
0.0717265, 150
0.0723193, 150
0.0729121, 150
0.0735048, 150
0.0740976, 150
0.0746904, 150
0.0752832, 150
0.075876, 150
0.0764688, 150
0.0770615, 150
0.0776543, 150
0.0782471, 150
0.0788399, 150
0.0794327, 150
0.0800254, 150
0.0806182, 150
0.081211, 150
0.0818038, 150
0.0823966, 150
0.0829893, 150
0.0835821, 150
0.0841749, 150
0.0847677, 150
0.0853605, 150
0.0859533, 150
0.086546, 150
0.0871388, 150
0.0877316, 150
0.0883244, 150
0.0889172, 150
0.0895099, 150
0.0901027, 150
0.0906955, 150
0.0912883, 150
0.0918811, 150
0.0924738, 150
0.0930666, 150
0.0936594, 150
0.0942522, 150
0.094845, 150
0.0954377, 150
0.0960305, 150
0.0966233, 150
0.0972161, 150
0.0978089, 150
0.0984017, 150
0.0989944, 150
0.0995872, 150
0.10018, 150
0.100773, 150
0.101366, 150
0.101958, 150
0.102551, 150
0.103144, 150
0.103737, 150
0.104329, 150
0.104922, 150
0.105515, 150
0.106108, 150
0.106701, 150
0.107293, 150
0.107886, 150
0.108479, 150
0.109072, 150
0.109664, 150
0.110257, 150
0.11085, 150
0.111443, 150
0.112036, 150
0.112628, 150
0.113221, 150
0.113814, 150
0.114407, 150
0.115, 150
0.115592, 150
0.116185, 150
0.116778, 150
0.117371, 150
0.117963, 150
0.118556, 150
0.119149, 103.943
0.119742, 103.943
0.120335, 103.943
0.120927, 103.943
0.12152, 103.943
0.122113, 103.943
0.122706, 103.943
0.123298, 103.943
0.123891, 103.943
0.124484, 103.943
0.125077, 103.943
0.12567, 103.943
0.126262, 103.943
0.126855, 103.943
0.127448, 103.943
0.128041, 103.943
0.128633, 103.943
0.129226, 103.943
0.129819, 103.943
0.130412, 103.943
0.131005, 103.943
0.131597, 103.943
0.13219, 103.943
0.132783, 103.943
0.133376, 103.943
0.133969, 103.943
0.134561, 103.943
0.135154, 103.943
0.135747, 103.943
0.13634, 103.943
0.136932, 103.943
0.137525, 103.943
0.138118, 103.943
0.138711, 103.943
0.139304, 103.943
0.139896, 103.943
0.140489, 103.943
0.141082, 103.943
0.141675, 103.943
0.142267, 103.943
0.14286, 103.943
0.143453, 103.943
0.144046, 103.943
0.144639, 103.943
0.145231, 103.943
0.145824, 103.943
0.146417, 103.943
